signal_id,ticker_symbol,signal_date,reasoning_summary,proof_segments_text,show_segment_heuristic,section_raw
b9a7becd-242a-4587-982c-4d9cf3bc6174,AAPL,2019-02-05,"Innovative products like Apple Watch, iPhones with prestige appeal and utility.","Then there's Apple, the ultimate mass market prestige brand. / Branding matters. As we saw today, the stocks of companies that know how to manage their own prestige can give you some remarkable gains over the long haul. / if your company has pricing power, got thought leaders on board, then it has a stock that should go up over time.",Monologue/Top of Show,
6238e3bc-dbe2-403e-96db-6ba9c941fc96,AAPL,2024-05-03,Strong Chinese sales and low single-digit growth forecast defy skeptics.,Apple roared today because its Chinese sales defied the gloomsters... That benign China scenario helped Apple offer forecasts of low single-digit growth.,Late Show/Closing,
92ce41b0-19c5-4e64-98e5-6469e5bbe77b,AAPL,2019-04-29,Likes Apple long-term despite potential post-earnings sell-off due to run-up; advises owning without trading.,"You know I like Apple, right? And I like it when it goes higher. / Now, listen, nothing's changed for me. My mantra's the same: Own it, don't trade it.",Monologue/Top of Show,
abfd2e52-5318-49be-8046-40c5d680de47,AAPL,2021-01-12,Consistent performer currently consolidating before next leg up.,"I would own it, not trade it. / It's a stock that goes and goes and goes, then stops and then goes and goes. It's, it's in a fueling station right now.",Lightning Round,Lightning Round
636c4150-f3cf-4149-8851-4a098f3f04db,AAPL,2024-02-21,Strong services revenue despite China challenges; Vision Pro innovation potential.,"Still, I say own it, don't trade it.",Monologue/Top of Show,
becd8d82-9226-4ed9-b642-1eea8b77fb46,AAPL,2018-10-31,Advocates long-term ownership despite volatility.,"My admonition about owning Apple, not trading it, which I've had for about... 180 points?",Monologue/Top of Show,
3196154e-5db2-4b2e-b8f8-1258508c49fa,AAPL,2020-12-01,Off-the-charts demand for products and positive technical setup suggest further upside.,"we got still more evidence that Apple's having a very merry Christmas. We keep hearing about the long lead times and issues with availability, which tells you demand for their products is off the charts. / This stock has been stuck in the mud, but today it got, got its groove back up 3% pin action there. / long-time Cramer fave, yes, Apple, own it, don't trade it. / If that's the case, then the low holds and Broden would see the stock running to 127, 130, maybe even as high as 136.",Monologue/Top of Show,
cd460044-8c1d-47e0-a747-0f828d923f89,AAPL,2023-05-25,"Apple is one of the greatest stocks, warranting ownership like NVIDIA.","NVIDIA, own it, don't trade it. That's been my mantra both through the show and the CNBC Investing Club. Other than Apple, it's the only stock I've ever said that about in decades.",Monologue/Top of Show,
15068ae7-0a49-40b6-b6d6-a082a51efccb,AAPL,2019-07-22,Favorite stock with strong long-term potential; buy on weakness if earnings disappoint.,"long term I say own Apple, don't trade it. If the quarter goes well, great. If not, I expect the stock will come down and you'll be able to buy some more of the weakness, maybe at a much lower price.",Monologue/Top of Show,
c760bc51-856a-406e-ab66-0035470766ad,AAPL,2023-05-02,Believes Apple will come back after any short-term weakness due to many positive long-term factors including AI.,"I always say own it, don't trade it. I'm sticking by that. / Apple report what it reports, and if it's weaker than expected or the forecast softens, the stock will go down. But then come back again, I believe, because there are too many things going right for this great company over the n- ... the longer term, including its own AI.",Monologue/Top of Show,
f1280adf-fe96-475f-850c-85f5c9497be5,AAPL,2019-01-09,"Ecosystem and services growth, including health features like Apple Watch EKG, position for future beyond iPhone hardware.",... this stock is worth owning down here at 11 times next year's earnings because the story's much bigger than the company gets credit for.,Mid-Show/Interview,
40addc7b-7c7f-43c2-894d-4a2a63f08bdc,AAPL,2019-09-05,"Apple is a core portfolio holding despite trade war pressures, with weakness presenting a buying opportunity due to faith in Tim Cook and services revenue.","Normally, it's easy for me to say, ""Own Apple, don't trade it,"" / but the last year's been a bit of a roller coaster because of that trade thing with China. / But I think investors who buy Apple in the weakness will ultimately be rewarded.",Mid-Show/Interview,
976d6ed8-9020-42fe-b4da-1f6b167dfab3,AAPL,2020-08-26,Long-term holding strategy for the stock.,"Own it, don't trade it,"" which is what we've done for the travel trust.",Monologue/Top of Show,
a3cb17a5-0efa-49f9-9b78-80c839a8b7b2,AAPL,2024-05-09,Faith in leadership of Tim Cook and upcoming AI features in next phone as must-upgrade.,"Again, the toughest course of action, just owning Apple and holding it tight, turned out to be the best move, as it almost always is with the leadership of Tim Cook.",Monologue/Top of Show,
a7a99d65-af89-4060-8625-06d5b28ee404,AAPL,2023-08-24,Ownership in charitable trust with advice to maintain position.,"That goes right along with Apple, own Apple, don't trade it. / We're exposed to long held positions for the trust, and as we told members of the CNBC Investing Club, we own pieces of good companies.",Monologue/Top of Show,
2b093778-cefb-4959-9ec4-4a424bbb5839,AAPL,2024-02-01,Strong earnings despite China weakness warrant owning the stock without trading.,"Apple, I say even after a report that isn't as strong as that of the Chinese-deprived Amazon and Meta, own it, don't trade it.",Monologue/Top of Show,
43cd1112-8b75-4e9b-bd9e-24b0bd7dc918,AAPL,2020-10-27,"Technical charts show oversold conditions and support for rebound, strong relative performance versus S&P 500.",My travel trust owns them all. / my gut says you should view any additional weakness as an actual buying opportunity... you have my blessing to buy a little bit before they report on Thursday night if you don't own them already...,Off the Charts,Off the Charts
7e64ec54-b8de-44dc-81ed-eca6735b1fac,AAPL,2023-10-20,Revolutionary company with outstanding management warranting long-term hold.,"There are only two stocks I've ever given my highest blessing own it, don't trade it, and they're Apple and NVIDIA, a pair of revolutionary companies with outstanding management.",Mid-Show/Interview,
537139a8-1ccd-40a2-b4ec-2119d957f021,AAPL,2019-09-12,Service revenue growth will stabilize handset sales and boost margins/EPS.,"This remarkable rally in Apple is all about the watch and the service revenue stream growing to the point where they can smooth out the company's sales of handsets while having margins go up and earnings per share increase. Still, even the stock of Apple, and you know I, I always say the same thing. What do I say? Repeat after me. Own it, don't trade it.",Monologue/Top of Show,
1afa921a-8932-47a2-83d0-d0f3da4a6819,AAPL,2024-02-27,Recommends maintaining ownership in Apple stock due to its stability and long-term value.,"Now you know I always say the same thing, I say, ""Own Apple, don't trade it.""",Mid-Show/Interview,
aab64f48-f6dd-4023-a3ea-a00db02df7ca,AAPL,2024-06-12,Superbly run company; new AI features to drive upgrade cycle.,"But non-spoiler alert, I continue to hold that you should own both stocks and not trade them. / own Apple, don't trade it.",Monologue/Top of Show,
3b8477ca-4264-4b32-b62f-c0afd0277a98,AAPL,2020-06-09,Apple's contactless payments and services revenue continue expanding regardless of economic recovery.,"Then there's Apple. This stock's been running, hitting a new all-time high today, not because the economy's shooting up or because there's a surge in Chinese sales or because there's some retail sales, uh, in- in their stores. No, it's because Apple Pay has taken off thanks to the pandemic. People are afraid of getting COVID from cash or credit cards or keypads. They want contactless payments. At the same time, Apple's service revenue stream is growing by leaps and bounds, and shows no signs of stopping even as the pandemic gets tamped down. / That's why I keep going back to them, and you should too.",Monologue/Top of Show,
f8df034b-5494-499e-86c1-891d7f6a93e6,AAPL,2021-07-06,"Apple withstood market decline, underperforming YTD but superior company; own for long-term strength.","I've told you time and again, own Apple, don't trade it. It's more than ever has this one been right. / Stock's running because Nano said it does better in July ahead of a new launch. Well, I don't care. I think today's trade shows you Apple's potential if the market hadn't gotten hit. You buy strength in this tape.",Monologue/Top of Show,
7537e379-7749-4583-936c-52becfab0f4a,AAPL,2023-09-01,"Apple has become dominant, making it a core holding worth maintaining.",We could become the Apple fund 'cause it's become dominant.,Late Show/Closing,
cae0ad67-0f1e-426e-9e85-7548c06d24bc,AAPL,2024-07-18,Strong iPhone pipeline with AI features; sell-off creates opportunity to hold solid company.,"From what I can tell you, nothing has changed with the stocks that we're gonna talk about tonight. / Apple. People were in there selling at 165 in April because they thought that the new iPhone wouldn't resonate. When the Worldwide Developers Conference came, uh, we found out about all these new features, including built-in AI, getting it for free. Next iPhone iteration gonna be terrific. / Every one of these bear cases is for real. Just like most of the bearish arguments you've been hearing about these stocks for years now. / bottom line, I think if you're willing to own them for the long haul and take some pain, you'll continue to win. / these moments of panic are usually where you need to be patient and even opportunistic-",Monologue/Top of Show,
78f6bd18-5edf-4068-89aa-329dd8e2a749,AAPL,2020-11-09,Apple benefits from China exposure and improved US-China relations under Biden.,"I like the stock of Apple because it's got huge China exposure and for better or worse, a Biden administration means better relations with Beijing. It's certainly better for Apple, that stock shouldn't have sold off today.",Monologue/Top of Show,
96e9b001-2f18-463a-b3d6-f121f5b993d6,AAPL,2018-10-17,Service revenue will be robust if Chinese sales continue uninterrupted.,"If they don't, I think the service revenue stream will be robust enough and the stock will power higher.",Mid-Show/Interview,
e6ac1779-7445-45c1-a2a0-d3f57819d95f,AAPL,2024-02-29,"Views recent decline as temporary lull that will refresh, maintaining long-term ownership recommendation.","I know that there are a lot of people who are worried about the decline in the stock of Apple. I see it just as a lull, a lull that will refresh. I'm not changing my view, which is own it, don't trade it.",Monologue/Top of Show,
