sequence_id,ticker,start_date,end_date,total_signals,kept_signals,has_cramer_owns,has_hold_recommendation,first_hold_date,end_reason,entry_alpha,entry_price,gics_sector,vix_at_entry
1153,CRWD,2019-09-12,2019-09-25,2,2,False,False,,gap_expired,0.695458683,69.86,Technology,14.22
1154,CRWD,2019-12-04,2022-06-06,32,21,True,True,2020-12-04,gap_expired,1.833640817,55.0,Technology,14.8
1155,CRWD,2022-11-11,2022-11-11,1,1,False,True,,gap_expired,0.291723164,141.55,Technology,22.52
1156,CRWD,2023-03-08,2023-07-26,4,2,False,True,,gap_expired,1.178853378,128.11,Technology,19.11
1157,CRWD,2023-10-02,2024-12-20,23,9,True,True,2024-01-22,gap_expired,0.342031023,167.31,Technology,17.61
1158,CSCO,2018-01-17,2018-01-19,2,1,False,False,,gap_expired,0.153882681,32.540257246,Technology,11.91
1159,CSCO,2018-03-27,2023-01-03,73,24,True,True,2019-02-08,gap_expired,0.204670613,33.54239001,Technology,22.5
1160,CSCO,2023-05-17,2023-05-17,1,1,False,False,,gap_expired,-0.234077505,42.344139415,Technology,16.87
1161,CSCO,2023-08-24,2023-08-24,1,1,False,False,,gap_expired,-0.350710391,51.51343355,Technology,17.2
1162,CSCO,2023-11-07,2023-11-27,2,2,False,True,,gap_expired,-0.262756224,50.138750494,Technology,14.81
1163,CSCO,2024-04-01,2024-04-01,1,1,False,True,,gap_expired,0.142419929,47.282646048,Technology,13.65
1164,CSCO,2024-06-04,2024-06-04,1,1,False,False,,gap_expired,0.284219289,45.340915752,Technology,13.16
1165,CSCO,2024-11-08,2024-12-20,3,1,False,False,,gap_expired,0.211286499,57.210578203,Technology,14.94
1166,CSGP,2020-05-05,2020-05-05,1,1,False,False,,gap_expired,-0.198390356,64.11801,Real Estate,33.61
1167,CSX,2018-07-10,2018-08-15,3,2,False,True,,gap_expired,0.105051742,19.812269753,Industrials,12.64
1168,CSX,2019-01-11,2019-01-11,1,1,False,True,,gap_expired,-0.132491778,19.685170878,Industrials,18.19
1169,CSX,2019-04-12,2019-04-26,2,1,False,False,,gap_expired,-0.168550569,23.257169006,Industrials,12.01
1170,CSX,2019-10-24,2019-10-28,2,1,False,False,,gap_expired,-0.042504029,22.048653865,Industrials,13.71
1171,CSX,2020-11-10,2020-11-10,1,1,False,False,,gap_expired,-0.156172669,28.467009328,Industrials,24.8
1172,CSX,2021-03-22,2021-05-04,2,1,False,True,,gap_expired,0.031502754,29.217887206,Industrials,18.88
1173,CSX,2022-12-16,2022-12-16,1,1,False,False,,gap_expired,-0.137863386,30.278674705,Industrials,22.62
1174,CSX,2023-05-09,2023-05-09,1,1,False,False,,gap_expired,-0.195853884,30.983013987,Industrials,17.71
1175,CSX,2023-11-16,2023-11-16,1,1,False,False,,gap_expired,-0.213054175,30.421332053,Industrials,14.32
1176,CSX,2024-01-29,2024-01-31,2,2,True,False,2024-01-31,gap_expired,-0.298624405,34.27398605,Industrials,13.6
1177,CSX,2024-11-14,2024-12-20,2,2,False,False,,gap_expired,-0.167402243,34.884532075,Industrials,14.31
1178,CTAS,2018-03-14,2018-03-14,1,1,False,False,,gap_expired,0.158218258,40.282001152,Industrials,17.23
1179,CTAS,2018-09-12,2018-10-01,3,1,False,True,,gap_expired,0.113809041,49.571110039,Industrials,13.14
1180,CTAS,2019-12-13,2019-12-13,1,1,False,False,,gap_expired,0.157225171,62.87351167,Industrials,12.63
1181,CTAS,2020-05-14,2020-05-14,1,1,False,False,,gap_expired,0.083464871,53.36334384,Industrials,32.61
1182,CTAS,2020-09-14,2020-09-14,1,1,False,False,,gap_expired,-0.102412279,77.75903846,Industrials,25.85
1183,CTAS,2021-03-31,2021-03-31,1,1,False,False,,gap_expired,0.098173249,82.234203635,Industrials,19.4
1184,CTAS,2023-02-03,2023-03-29,2,1,False,True,,gap_expired,0.194463853,106.801513864,Industrials,18.33
1185,CTAS,2023-08-17,2023-08-24,2,1,False,False,,gap_expired,0.309016134,118.36542718,Industrials,17.89
1186,CTAS,2023-12-15,2024-05-08,4,3,True,True,2023-12-21,gap_expired,0.199581168,138.906500224,Industrials,12.28
1187,CTAS,2024-11-05,2024-12-11,2,1,False,False,,gap_expired,-0.303802325,212.709169475,Industrials,20.49
1188,CTRA,2018-01-05,2018-01-05,1,1,False,False,,gap_expired,-0.127141896,21.190786919,Energy,9.22
1189,CTRA,2019-04-12,2019-04-12,1,1,False,False,,gap_expired,-0.225534572,20.205304175,Energy,12.01
1190,CTRA,2021-09-23,2021-10-19,2,1,False,False,,gap_expired,0.584197432,15.524043757,Energy,18.63
1191,CTRA,2022-01-31,2024-11-22,48,18,True,True,2022-07-05,gap_expired,0.310668837,17.669048904,Energy,24.83
1192,CTSH,2019-04-30,2019-04-30,1,1,False,True,,gap_expired,-0.204465568,66.329313625,Technology,13.12
1193,CTSH,2022-04-05,2022-04-05,1,1,False,False,,gap_expired,-0.209503926,80.843561359,Technology,21.03
1194,CTVA,2020-05-26,2020-06-04,2,2,False,False,,gap_expired,0.345175605,24.285422098,Basic Materials,28.01
1195,CTVA,2020-10-08,2020-10-12,2,1,False,True,,gap_expired,0.049169978,30.58968216,Basic Materials,26.36
1196,CTVA,2022-03-22,2022-03-22,1,1,False,False,,gap_expired,0.103464196,54.87393886,Basic Materials,22.94
1197,CTVA,2022-08-25,2022-10-13,2,1,False,False,,gap_expired,-0.274192386,61.24302263,Basic Materials,21.78
1198,CTVA,2022-12-19,2023-01-04,3,1,False,True,,gap_expired,-0.448145766,56.613346158,Basic Materials,22.42
1199,CTVA,2023-05-30,2023-05-30,1,1,False,False,,gap_expired,-0.243325478,52.998592894,Basic Materials,17.46
1200,CURV,2022-01-26,2022-01-26,1,1,False,False,,gap_expired,-0.528209245,9.01,Consumer Cyclical,31.96
1201,CVE,2022-11-08,2022-11-08,1,1,False,True,,gap_expired,-0.296663174,18.981585,Energy,25.54
1202,CVGI,2021-06-15,2021-06-15,1,1,False,False,,gap_expired,-0.378908883,11.429,Consumer Cyclical,17.02
1203,CVGI,2022-01-19,2022-01-19,1,1,False,True,,gap_expired,0.010380337,8.12,Consumer Cyclical,23.85
1204,CVI,2022-08-15,2022-08-15,1,1,False,False,,gap_expired,0.222664217,21.943912239,Energy,19.95
1205,CVM,2019-09-23,2019-09-23,1,1,False,False,,gap_expired,0.389947741,258.0,Healthcare,14.91
1206,CVM,2020-02-04,2020-02-04,1,1,False,False,,gap_expired,0.223399691,447.0,Healthcare,16.05
1207,CVM,2021-03-04,2021-03-04,1,1,False,True,,gap_expired,-0.892722713,576.0,Healthcare,28.57
1208,CVNA,2018-08-14,2018-10-03,2,1,False,False,,gap_expired,-0.33698722,53.93,Consumer Cyclical,13.31
1209,CVNA,2019-05-14,2019-06-05,2,1,False,True,,gap_expired,0.349690054,64.78,Consumer Cyclical,18.06
1210,CVNA,2019-09-05,2019-09-05,1,1,False,True,,gap_expired,1.038297351,84.61,Consumer Cyclical,16.27
1211,CVNA,2020-05-14,2020-06-18,3,2,False,False,,gap_expired,1.081158923,87.94,Consumer Cyclical,32.61
1212,CVNA,2020-10-08,2020-11-30,3,2,False,True,,gap_expired,0.040216128,214.87,Consumer Cyclical,26.36
1213,CVNA,2021-03-30,2021-03-30,1,1,False,False,,gap_expired,-0.694475434,261.88,Consumer Cyclical,19.61
1214,CVNA,2021-07-07,2021-07-07,1,1,False,True,,gap_expired,-0.458803398,308.94,Consumer Cyclical,16.2
1215,CVNA,2021-09-24,2021-11-05,2,1,False,True,,gap_expired,-0.631092206,320.39,Consumer Cyclical,17.75
1216,CVNA,2024-08-22,2024-08-22,1,1,False,True,,gap_expired,0.54295155,154.54,Consumer Cyclical,17.55
1217,CVS,2018-03-29,2018-03-29,1,1,False,False,,gap_expired,-0.245046736,47.986186923,Healthcare,19.97
1218,CVS,2018-07-30,2021-05-25,53,17,True,True,2019-01-15,gap_expired,-0.222419787,52.959740277,Healthcare,14.26
1219,CVS,2021-10-19,2021-10-29,2,1,False,True,,gap_expired,0.277450546,73.177249082,Healthcare,15.7
1220,CVS,2022-01-07,2022-02-04,2,1,False,False,,gap_expired,0.012001703,90.130639797,Healthcare,18.76
1221,CVS,2022-04-29,2022-04-29,1,1,False,False,,gap_expired,-0.260554586,84.299698712,Healthcare,33.4
1222,CVS,2022-08-31,2022-08-31,1,1,False,False,,gap_expired,-0.472732114,86.152424652,Healthcare,25.87
1223,CVS,2023-01-09,2023-01-09,1,1,False,False,,gap_expired,-0.351928339,80.34888253,Healthcare,21.97
1224,CVS,2023-04-19,2023-06-01,2,1,False,False,,gap_expired,-0.248021742,65.766899984,Healthcare,16.46
1225,CVS,2023-09-12,2023-09-12,1,1,False,False,,gap_expired,-0.424881438,63.997893672,Healthcare,14.23
1226,CVS,2024-02-09,2024-02-09,1,1,False,True,,gap_expired,-0.319129833,70.016266008,Healthcare,12.93
1227,CVS,2024-10-10,2024-11-06,2,1,False,False,,gap_expired,0.088573707,63.119720263,Healthcare,20.93
1228,CVX,2018-01-02,2018-01-11,2,1,False,True,,gap_expired,-0.033127564,90.242493322,Energy,9.77
1229,CVX,2018-05-08,2018-09-13,5,3,False,True,,gap_expired,-0.094187921,91.827283736,Energy,14.71
1230,CVX,2019-03-19,2019-05-15,5,1,False,True,,gap_expired,-0.38632634,92.86884965,Energy,13.56
1231,CVX,2020-01-22,2023-03-28,86,21,True,True,2022-01-03,gap_expired,0.31532006,73.271204712,Energy,12.91
1232,CVX,2023-10-02,2023-11-03,3,2,False,False,,gap_expired,-0.402801653,150.443012597,Energy,17.61
1233,CVX,2024-03-28,2024-12-31,10,5,False,True,,gap_expired,-0.151807952,146.593259607,Energy,13.01
1234,CWEN,2021-09-17,2021-09-17,1,1,False,True,,gap_expired,0.325778401,25.026580981,Utilities,20.81
1235,CWH,2018-03-19,2018-03-19,1,1,False,True,,gap_expired,-0.646780599,22.989643894,Consumer Cyclical,19.02
1236,CWH,2019-03-26,2019-03-26,1,1,False,False,,gap_expired,-0.403384309,9.627096194,Consumer Cyclical,14.68
1237,CWH,2020-05-06,2020-10-23,7,5,False,True,,gap_expired,3.146630246,7.874299718,Consumer Cyclical,34.12
1238,CWH,2021-04-06,2021-05-10,3,2,False,False,,gap_expired,-0.370977196,29.775967952,Consumer Cyclical,18.12
1239,CWH,2021-07-20,2021-07-20,1,1,False,False,,gap_expired,-0.212373766,31.172670834,Consumer Cyclical,19.73
1240,CWH,2022-02-01,2022-02-01,1,1,False,False,,gap_expired,-0.084691421,28.242336264,Consumer Cyclical,21.96
1241,CWH,2022-06-06,2022-06-06,1,1,False,False,,gap_expired,0.158036889,21.443086552,Consumer Cyclical,25.07
1242,CWH,2022-10-28,2022-12-13,2,2,False,False,,gap_expired,-0.447142014,24.478793246,Consumer Cyclical,25.75
1243,CX,2021-03-24,2021-03-24,1,1,False,False,,gap_expired,-0.345992658,6.166893291,Basic Materials,21.2
1244,CX,2021-07-09,2021-07-09,1,1,False,False,,gap_expired,-0.423571394,8.173554756,Basic Materials,16.18
1245,CXM,2021-07-21,2021-07-21,1,1,False,True,,gap_expired,-0.33485063,19.34,Technology,17.91
1246,CXM,2023-07-12,2023-07-12,1,1,False,False,,gap_expired,-0.665250747,15.05,Technology,13.54
1247,CXU,2019-01-03,2019-01-03,1,1,False,False,,gap_expired,-0.222216272,59.028191449,Consumer Defensive,25.45
1248,CXU,2019-07-17,2019-09-11,2,1,False,True,,gap_expired,0.036741595,69.524672278,Consumer Defensive,13.97
1249,CXU,2022-12-13,2022-12-13,1,1,False,True,,gap_expired,-0.060193484,78.726014211,Consumer Defensive,22.55
1250,CYBR,2018-07-17,2018-10-08,4,2,False,False,,gap_expired,0.188858054,68.67,Technology,12.06
1251,CYBR,2018-12-19,2018-12-19,1,1,False,False,,gap_expired,0.605720469,70.67,Technology,25.58
1252,CYBR,2019-05-10,2019-05-10,1,1,False,False,,gap_expired,0.052959388,123.35,Technology,16.04
1253,CYBR,2019-08-01,2019-08-26,2,2,False,False,,gap_expired,-0.266276955,137.0,Technology,17.87
1254,CYBR,2019-12-02,2019-12-02,1,1,True,False,2019-12-02,gap_expired,-0.248921042,117.11,Technology,14.91
1255,CYBR,2022-11-09,2022-11-09,1,1,False,True,,gap_expired,0.032673008,154.25,Technology,26.09
1256,CYBR,2023-03-01,2023-03-01,1,1,False,False,,gap_expired,0.50707122,144.65,Technology,20.58
1257,CYBR,2024-11-01,2024-11-08,2,1,False,True,,gap_expired,0.63218698,276.04,Technology,21.88
1258,CYRX,2023-03-08,2023-03-08,1,1,False,False,,gap_expired,-0.578154174,22.74,Industrials,19.11
1259,CYTK,2021-09-28,2021-09-28,1,1,False,False,,gap_expired,0.576546813,34.39,Healthcare,23.25
1260,D,2018-01-04,2020-03-31,33,13,True,True,2018-03-08,gap_expired,0.019642933,54.237113228,Utilities,9.22
1261,D,2021-01-05,2021-01-05,1,1,False,False,,gap_expired,-0.168915399,59.028830756,Utilities,25.34
1262,D,2022-03-15,2022-05-20,3,2,False,True,,gap_expired,-0.213245942,67.793946327,Utilities,29.83
1263,D,2022-12-14,2022-12-14,1,1,False,True,,gap_expired,-0.360930252,50.894945076,Utilities,21.14
1264,D,2023-05-03,2023-05-03,1,1,False,True,,gap_expired,-0.319033154,48.873863733,Utilities,18.34
1265,D,2024-09-20,2024-09-20,1,1,False,False,,gap_expired,-0.092047162,54.743439316,Utilities,16.15
1266,DAL,2018-01-11,2018-01-11,1,1,False,False,,gap_expired,-0.005426754,54.241205236,Industrials,9.88
1267,DAL,2018-11-28,2019-01-04,2,2,False,False,,gap_expired,-0.063131256,55.026078003,Industrials,18.49
1268,DAL,2019-05-01,2019-05-01,1,1,False,True,,gap_expired,-0.559735487,54.620909936,Industrials,14.8
1269,DAL,2020-01-14,2020-01-14,1,1,False,False,,gap_expired,-0.499195934,59.457607018,Industrials,12.39
1270,DAL,2020-08-10,2020-08-10,1,1,False,False,,gap_expired,0.004280054,29.953766877,Industrials,22.13
1271,DAL,2020-11-16,2020-11-16,1,1,False,False,,gap_expired,-0.230314804,36.384231932,Industrials,22.45
1272,DAL,2021-06-21,2021-07-14,2,2,False,False,,gap_expired,-0.246800856,44.526835538,Industrials,17.89
1273,DAL,2021-11-30,2021-12-22,2,1,False,False,,gap_expired,0.063773058,35.868583074,Industrials,27.19
1274,DAL,2022-04-25,2022-04-25,1,1,False,False,,gap_expired,-0.206702279,41.666741269,Industrials,27.02
1275,DAL,2022-10-19,2023-02-07,5,3,False,False,,gap_expired,-0.166705769,31.520009941,Industrials,30.76
1276,DAL,2023-06-02,2023-11-06,9,4,False,True,,gap_expired,0.116690914,36.072843237,Industrials,14.6
1277,DAL,2024-01-23,2024-04-30,4,2,False,False,,gap_expired,0.539383988,37.540298496,Industrials,12.55
1278,DAL,2024-10-17,2024-10-17,1,1,False,False,,gap_expired,-0.064196634,54.89086642,Industrials,19.11
1279,DAN,2018-11-20,2018-11-20,1,1,False,False,,gap_expired,0.033305248,11.894931533,Consumer Cyclical,22.48
1280,DAN,2023-08-09,2023-08-09,1,1,False,False,,gap_expired,-0.616443546,16.593071327,Consumer Cyclical,15.96
1281,DAR,2022-03-03,2022-03-03,1,1,False,True,,gap_expired,-0.138141235,77.67,Consumer Defensive,30.48
1282,DAR,2022-08-25,2022-08-25,1,1,False,False,,gap_expired,-0.288676671,78.52,Consumer Defensive,21.78
1283,DAR,2023-06-12,2023-06-12,1,1,False,False,,gap_expired,-0.681798913,62.97,Consumer Defensive,15.01
1284,DAR,2023-11-21,2023-11-21,1,1,False,False,,gap_expired,-0.395479381,43.1,Consumer Defensive,13.35
1285,DASH,2020-12-07,2020-12-07,1,1,False,False,,gap_expired,0.361349192,102.0,Consumer Cyclical,21.3
1286,DASH,2021-09-21,2021-11-17,3,1,False,False,,gap_expired,-0.627233159,221.35,Consumer Cyclical,24.36
1287,DASH,2022-01-24,2022-01-24,1,1,False,False,,gap_expired,-0.445808242,113.0,Consumer Cyclical,29.9
1288,DASH,2022-08-04,2022-08-04,1,1,False,False,,gap_expired,-0.107723869,84.16,Consumer Cyclical,21.44
1289,DASH,2023-11-28,2023-11-28,1,1,False,False,,gap_expired,0.563908613,95.0,Consumer Cyclical,12.69
1290,DASH,2024-05-09,2024-05-13,2,1,False,True,,gap_expired,0.546035974,116.72,Consumer Cyclical,12.69
1291,DASH,2024-08-08,2024-08-08,1,1,False,True,,gap_expired,0.805939059,124.71,Consumer Cyclical,23.79
1292,DATAAX,2018-05-16,2018-05-16,1,1,False,False,,gap_expired,0.228259202,92.08,Technology,13.42
1293,DATAAX,2018-09-12,2018-11-07,2,1,False,False,,gap_expired,0.143919804,116.79,Technology,13.14
1294,DATAAX,2019-02-13,2019-02-13,1,1,False,False,,gap_expired,-0.075698614,125.58,Technology,15.65
1295,DAVA,2023-07-31,2023-07-31,1,1,False,False,,gap_expired,-0.614550035,52.33,Technology,13.63
1296,DBRG,2024-02-27,2024-02-27,1,1,False,False,,gap_expired,-0.538672018,17.675327154,Financial Services,13.43
1297,DBX,2018-03-23,2018-11-13,14,6,False,True,,gap_expired,-0.38408595,30.45,Technology,24.87
1298,DBX,2019-02-08,2019-02-26,2,1,False,True,,gap_expired,-0.529347221,25.47,Technology,15.72
1299,DBX,2019-05-21,2019-05-21,1,1,False,False,,gap_expired,-0.103542314,23.28,Technology,14.95
1300,DBX,2019-08-05,2019-08-05,1,1,False,False,,gap_expired,-0.140712841,22.24,Technology,24.59
1301,DBX,2020-02-21,2020-02-21,1,1,False,True,,gap_expired,-0.085168895,20.61,Technology,17.08
1302,DBX,2020-05-05,2020-06-01,4,2,True,True,2020-05-05,gap_expired,-0.275888836,20.21,Technology,33.61
1303,DBX,2023-08-08,2023-08-08,1,1,False,False,,gap_expired,-0.398994027,27.89,Technology,15.99
1304,DD,2018-03-26,2018-04-09,2,1,False,True,,gap_expired,-0.239936264,32.204613313,Basic Materials,21.03
1305,DD,2018-06-13,2019-08-22,15,8,True,True,2018-07-18,gap_expired,-0.267685376,34.489681332,Basic Materials,12.94
1306,DD,2020-06-02,2020-06-02,1,1,False,False,,gap_expired,0.257402344,19.855666677,Basic Materials,26.84
1307,DD,2020-08-05,2021-11-02,11,8,True,True,2020-08-11,gap_expired,0.047376747,20.636857235,Basic Materials,22.99
1308,DD,2022-12-19,2023-02-07,2,2,False,False,,gap_expired,-0.147604307,26.427666447,Basic Materials,22.42
1309,DD,2023-04-13,2023-04-13,1,1,False,False,,gap_expired,-0.197880168,27.88554798,Basic Materials,17.8
1310,DD,2023-09-20,2023-09-20,1,1,False,False,,gap_expired,-0.144298544,29.040172595,Basic Materials,15.14
1311,DD,2024-05-23,2024-10-07,6,3,True,False,2024-08-26,gap_expired,-0.243533444,31.9562524,Basic Materials,12.77
1312,DDD,2018-09-14,2018-09-14,1,1,False,False,,gap_expired,-0.599457966,18.45,Technology,12.07
1313,DDD,2021-02-04,2021-03-26,2,2,False,True,,gap_expired,-0.532658495,45.0,Technology,21.77
1314,DDOG,2019-11-15,2019-11-15,1,1,False,False,,gap_expired,0.983347837,40.72,Technology,12.05
1315,DDOG,2020-04-21,2020-04-21,1,1,False,False,,gap_expired,0.586103095,40.56,Technology,45.41
1316,DDOG,2020-07-15,2020-08-06,2,1,False,True,,gap_expired,-0.175073381,87.65,Technology,27.76
1317,DDOG,2020-12-01,2020-12-01,1,1,False,True,,gap_expired,0.535544282,93.77,Technology,20.77
1318,DDOG,2021-10-11,2021-10-11,1,1,False,True,,gap_expired,-0.258887169,143.99,Technology,20.0
1319,DDOG,2022-11-11,2022-11-11,1,1,False,True,,gap_expired,0.194613019,81.3,Technology,22.52
1320,DDOG,2023-06-22,2023-07-13,2,2,False,False,,gap_expired,0.004893798,93.0,Technology,12.91
1321,DDOG,2023-11-30,2023-11-30,1,1,False,False,,gap_expired,-0.021354055,117.29,Technology,12.92
1322,DDOG,2024-03-18,2024-03-18,1,1,False,False,,gap_expired,-0.235862587,119.44,Technology,14.33
1323,DE,2018-01-08,2018-05-11,4,2,False,True,,gap_expired,0.039287684,143.796984525,Industrials,9.52
1324,DE,2018-12-03,2019-02-08,3,2,False,False,,gap_expired,-0.100746362,144.782086863,Industrials,16.44
1325,DE,2019-08-13,2019-08-13,1,1,False,False,,gap_expired,0.148474294,131.547457178,Industrials,17.52
1326,DE,2019-10-28,2019-10-28,1,1,False,False,,gap_expired,0.221696694,158.001603691,Industrials,13.11
1327,DE,2020-01-14,2020-02-14,3,1,False,True,,gap_expired,0.601727759,159.442899365,Industrials,12.39
1328,DE,2020-10-08,2021-01-08,5,3,False,True,,gap_expired,0.154964546,219.544572019,Industrials,26.36
1329,DE,2021-05-25,2021-08-25,4,2,False,False,,gap_expired,0.003063035,337.787418226,Industrials,18.84
1330,DE,2022-03-17,2023-07-10,24,9,False,True,,gap_expired,0.073574923,386.149188227,Industrials,25.67
1331,DE,2023-10-25,2023-11-17,2,1,False,True,,gap_expired,-0.285556549,359.242530668,Industrials,20.19
1332,DE,2024-01-29,2024-01-29,1,1,False,False,,gap_expired,-0.018319612,384.023060115,Industrials,13.6
1333,DE,2024-04-29,2024-05-21,2,1,False,False,,gap_expired,0.100253831,388.020004684,Industrials,14.67
1334,DE,2024-11-21,2024-11-21,1,1,False,False,,gap_expired,-0.065829397,428.406023008,Industrials,16.87
1335,DECK,2019-02-01,2019-02-01,1,1,False,True,,gap_expired,0.094836898,23.660000047,Consumer Cyclical,16.14
1336,DECK,2022-11-02,2022-11-02,1,1,False,False,,gap_expired,0.573215387,57.888300116,Consumer Cyclical,25.86
1337,DECK,2024-05-16,2024-06-03,2,2,False,False,,gap_expired,-0.284523821,148.320000297,Consumer Cyclical,12.42
1338,DECK,2024-08-08,2024-08-08,1,1,False,True,,gap_expired,-0.50707397,146.805000294,Consumer Cyclical,23.79
1339,DECK,2024-10-25,2024-10-25,1,1,False,False,,gap_expired,-0.701503024,168.65,Consumer Cyclical,20.33
1340,DEH,2018-09-18,2018-09-18,1,1,False,False,,gap_expired,-0.203403766,35.25470847,Energy,12.79
1341,DELL,2018-10-08,2018-10-08,1,1,False,False,,gap_expired,-0.111542598,24.389251968,Technology,15.69
1342,DELL,2018-12-20,2019-03-22,5,3,False,True,,gap_expired,-0.44555155,26.4882597,Technology,28.38
1343,DELL,2019-06-21,2019-06-21,1,1,False,False,,gap_expired,-0.173975039,24.967361194,Technology,15.4
1344,DELL,2020-02-21,2020-02-21,1,1,False,False,,gap_expired,0.397072078,23.015972242,Technology,17.08
1345,DELL,2020-05-04,2020-05-04,1,1,False,True,,gap_expired,0.926317994,18.960182255,Technology,35.97
1346,DELL,2020-11-20,2020-12-01,3,1,False,True,,gap_expired,0.244030276,31.723703593,Technology,23.7
1347,DELL,2021-05-05,2022-01-26,9,5,False,False,,gap_expired,-0.055304764,45.583154561,Technology,19.15
1348,DELL,2022-08-11,2022-08-11,1,1,False,False,,gap_expired,0.136231516,44.367201171,Technology,20.2
1349,DELL,2022-12-22,2022-12-22,1,1,False,False,,gap_expired,0.755223131,36.65981597,Technology,21.97
1350,DELL,2023-11-28,2024-01-23,3,2,False,False,,gap_expired,0.404395163,71.692592595,Technology,12.69
1351,DELL,2024-03-25,2024-12-20,13,7,False,True,,gap_expired,-0.253206492,109.639455899,Technology,13.19
1352,DFH,2023-11-09,2023-11-09,1,1,False,True,,gap_expired,-0.079144508,22.79,Consumer Cyclical,15.29
1353,DFH,2024-07-25,2024-07-25,1,1,False,False,,gap_expired,-0.360147081,32.01,Consumer Cyclical,18.46
